book_id,rating,number_of_likes
6609851,3,25
36284785,4,61
33906,3,23
31019571,1,0
9678825,2,54
17934530,5,7
7816187,2,15
13498089,3,56
26625420,3,6
1517935,1,100
38244358,4,16
15733233,5,71
9671968,5,15
18114292,5,32
60937,5,4
12275903,5,11
16122643,4,33
3510242,4,78
28259094,4,60
22879172,3,6
18004713,4,0
16247779,2,64
25816695,0,0
22557401,5,100
11595220,5,20
17164772,2,75
8337,1,46
110786,0,14
22444789,2,3
22703049,2,9
13052105,1,9
26842660,0,56
23850929,1,53
19294181,1,76
1188081,0,49
13810290,1,16
20581817,2,63
920780,2,12
30372977,4,13
2451044,2,73
206899,4,40
984168,1,70
27187111,2,14
39729887,1,7
27106864,3,16
15803757,2,88
558695,0,58
23121894,4,11
255127,5,52
553247,1,36
2320562,4,0
696811,2,36
29911163,4,73
24611962,2,14
22674105,0,23
29015,0,41
15770316,4,86
576537,2,16
15835020,4,20
111384,3,97
20757528,3,6
17886233,2,17
6348484,4,80
21976700,3,90
13154150,1,67
22310860,0,31
16147721,3,7
11388800,3,71
5941366,4,15
178796,3,19
6393972,2,86
16081758,5,8
10700326,5,7
13394049,4,3
18249860,2,69
13553217,5,53
17902151,0,5
35274032,4,16
80369,2,19
20929725,2,41
36125580,4,1
11929846,1,51
12962345,0,97
61049,3,3
5552,0,79
792161,4,43
13519964,2,23
1394155,3,11
19205857,4,19
36618293,5,69
17670231,0,5
16098332,3,25
139087,5,45
129521,0,18
16107839,3,82
400598,5,60
18054655,0,29
29919041,0,46
25358353,2,95
39794283,1,12
25756328,5,17
7200675,3,75
21851882,4,16
28256831,2,16
15733233,0,84
82882,3,29
836301,0,51
12770990,5,23
20562718,1,9
95707,1,6
146746,1,60
263254,0,11
77772,4,81
3223761,3,16
6764886,2,2
20922729,2,20
23281697,3,6
40739015,2,23
62158,3,58
7311907,5,16
12455491,1,5
6667,2,53
21570816,2,91
19477528,0,95
25779851,3,23
39067463,1,14
17214420,4,97
13635662,1,45
8765,5,1
126151,0,47
19668,1,7
367215,0,30
13085374,3,57
20656399,0,9
330744,3,14
67377,5,43
139254,5,5
30312837,1,10
9065272,1,47
17352909,1,91
593152,3,35
673023,2,56
9915,0,2
473870,3,8
11886577,1,19
1016875,1,19
254349,3,6
107105,5,34
18765,5,10
9260518,2,10
220753,5,57
175626,4,97
7726420,0,54
12392681,3,6
287574,2,22
17159382,4,11
24148841,3,13
11622125,4,11
25047898,4,70
2526974,3,35
71730,5,68
15726406,3,92
378164,0,36
13400691,4,8
12651,2,1
26201118,0,12
133937,1,20
8826125,0,17
8734467,2,66
23941351,4,2
6944946,2,6
676235,3,48
102459,1,5
24133949,1,25
36137536,2,45
12796866,4,11
13633002,3,89
32967547,1,3
36464086,5,4
400412,1,91
21796832,2,19
69091,4,85
7933894,5,1
20823392,5,14
15844032,4,26
27161868,1,7
18043694,0,81
7947676,2,13
6452806,3,14
1629601,0,1
8449698,3,28
11660793,4,16
18018509,2,13
11991912,1,75
175591,1,51
18283463,4,16
18079482,4,45
20740201,3,5
161361,1,19
13974822,5,60
15812814,5,14
1207904,3,12
27384361,4,6
1704570,3,51
1373994,5,94
2056222,5,76
16041879,2,5
31077375,4,20
13483382,1,18
6315308,4,8
20883154,2,15
23271136,2,13
338798,4,18
1546871,0,22
3397464,0,7
40003938,1,35
3026017,2,17
20871425,5,5
10650803,4,14
34437326,1,57
18186965,4,71
15018,2,7
369110,5,96
8013943,0,71
23546634,0,42
27217549,0,52
16032127,1,57
2122,3,73
13624584,0,8
15788244,0,35
27161188,3,37
16243,3,36
40017710,0,7
27400631,1,10
51070,5,26
22585891,2,13
13060734,2,10
18281991,5,68
25821367,2,99
15984445,2,39
20804235,0,4
509686,4,73
36109208,3,52
15792218,0,75
11038479,0,55
99461,4,60
383129,2,4
6444520,5,94
16002023,4,81
13450088,1,91
16225637,1,3
210062,3,81
26816011,4,1
56454,1,15
34903009,1,77
16041169,0,75
16436496,3,33
31308527,2,2
186337,1,2
4567298,3,29
9749291,4,12
266600,5,10
78107,0,10
20737479,4,17
595069,1,54
236017,3,9
17317995,1,4
23944818,4,77
143675,4,7
27239071,1,69
25241930,0,28
22313181,4,20
7090447,1,65
522471,0,92
825377,0,1
7433963,3,12
23304855,5,10
84136,4,27
17880603,1,15
15764009,4,14
15706303,2,21
240188,0,96
17258853,4,82
20328900,2,99
108824,0,56
227593,5,24
18102905,4,72
88442,1,11
7884969,5,15
6845839,4,7
16059404,0,81
32620367,0,48
21929500,2,18
2159,2,5
207802,3,7
26168976,2,52
16085481,3,27
18761416,2,0
9639150,5,69
15810471,1,81
498835,4,0
21525995,5,100
18191815,1,6
13538868,0,50
36208823,4,95
79429,3,43
16069019,0,39
37570625,5,7
716842,2,46
13721335,4,1
7066034,5,9
402366,5,16
25622850,2,29
17316075,2,46
25642868,1,2
13560262,5,16
22041170,4,8
4338580,5,62
65954,1,10
4370,3,10
50848,2,31
337058,2,31
186677,2,18
6936365,1,7
13477702,5,16
24308836,2,6
155239,0,67
385228,3,51
10232099,5,94
21489697,3,20
21403041,1,72
16310097,3,36
6547171,1,49
36582552,0,21
193093,0,13
20559853,2,48
3614157,5,7
18050175,5,67
202749,3,82
385228,5,26
18244432,1,48
115613,4,66
36443116,3,63
41884270,5,9
11823873,2,37
17208048,4,10
107291,4,15
221626,0,20
6308262,0,15
12649,0,83
26883802,3,5
21556053,5,9
776489,4,10
17876,4,79
6919272,4,11
22416,0,20
1001312,2,95
399200,2,52
41015154,1,0
11195608,0,12
9998,2,23
2273246,3,25
2182780,4,15
785453,5,85
238251,5,2
23207593,0,15
12154731,4,16
7896527,5,27
7719248,4,90
1003761,3,4
16282937,1,3
17372989,0,90
28243032,0,9
39009618,5,61
19188,2,51
20312461,5,12
17209607,2,5
34234731,5,62
16131077,0,41
17406353,5,50
13395539,1,17
79936,2,83
107055,5,57
23389537,1,78
6691860,3,13
42615040,5,14
18590443,0,15
10551102,2,30
11018862,1,9
21420156,3,49
22552582,5,44
32713781,1,56
23430998,3,38
9536655,3,83
17061489,4,95
17968621,2,42
19225996,2,0
21541401,5,66
25621424,0,2
6294228,2,76
6288703,2,74
15735683,5,97
20318855,4,5
13234487,5,16
16280,5,38
12022929,2,62
16163245,4,0
6406158,3,84
2860451,0,70
6508023,2,67
494304,3,65
3031309,1,1
25439542,5,97
16002028,1,3
36192190,1,18
7939963,3,12
26545652,2,17
25810500,4,33
1528538,0,11
16235831,4,4
2281814,2,7
12155164,1,3
105999,4,18
7903851,4,47
821800,1,15
26074471,2,36
34020742,0,29
722251,1,84
16221851,0,64
21853719,2,19
3491640,3,14
32485744,4,77
15781723,0,16
338069,3,53
13411825,2,18
11721966,1,64
16130723,2,47
8192391,4,88
23359177,0,7
7235533,5,92
11782143,2,1
17332207,5,55
25225742,5,81
538238,1,36
2153427,3,18
1503988,1,39
9762,2,8
17446684,3,78
1410320,5,7
65057,2,5
16233465,5,33
2781819,0,21
2305862,2,10
13173938,1,63
16304482,2,17
23259068,1,10
30312779,3,82
39983507,4,18
195650,5,7
17201095,2,9
26109391,1,74
12988074,0,45
9631964,2,18
11720964,3,10
8277734,3,93
21491,5,46
8492251,4,18
13221769,3,20
9615212,1,28
123843,5,66
23249644,2,8
11488123,0,12
56454,0,72
11043418,4,6
5573908,0,93
12966360,4,86
96642,5,53
25437747,5,18
18756630,4,6
18071872,2,90
12498099,2,41
21877212,2,80
41703301,0,2
23964254,1,8
13350061,5,58
28251002,0,93
30336955,5,82
11356936,1,20
16199630,0,8
109726,0,28
16161264,0,59
20646731,2,0
6540352,1,13
38657358,4,64
6987527,2,12
160848,1,8
22609383,1,78
5587,3,56
1842609,0,23
898232,4,4
511227,0,0
411053,1,62
68146,0,86
23300800,2,19
7510368,1,58
42505366,3,3
25622850,2,41
33453,2,0
20404905,5,1
18743153,0,27
1103544,5,59
30672,3,22
20707959,2,53
6431026,1,14
539143,1,62
58169,3,7
13097632,3,19
12998673,0,17
260014,5,14
135840,1,18
28965131,1,34
94561,4,54
8494276,3,26
9808856,4,19
13422043,0,13
20495415,1,12
1042903,3,32
22638315,2,4
16247779,0,6
6515342,1,5
1133489,4,3
23259068,2,54
25867265,2,13
23167176,4,98
36327140,4,13
13049981,4,6
828180,1,68
967911,5,11
9653087,3,12
23153351,0,25
2459785,4,54
18114102,0,3
7338243,1,10
25502639,1,50
52251,5,17
13928,5,57
23494599,3,45
28685177,2,16
1820716,2,26
10364135,2,18
93453,0,84
21450782,3,82
31343,1,2
26074471,4,18
20980373,3,13
96885,0,2
31845516,1,43
14990,4,17
18071032,4,13
10846138,0,86
219588,5,8
227443,2,0
15989617,4,17
9578383,2,19
13037527,1,15
25489625,0,74
23299513,5,1
28257707,1,32
26013033,5,58
20871425,3,11
973196,0,45
25819490,2,92
6431790,1,22
7726420,1,97
26889576,1,13
600349,5,12
6066181,1,3
11082037,5,83
34750134,4,14
11341277,5,66
34386617,0,18
255801,5,97
25372801,4,2
15804044,2,15
7706153,2,72
20573324,5,20
39884755,2,3
9512985,5,12
11556337,2,75
8664368,1,16
210105,5,97
22609434,2,56
338069,0,80
24320335,4,16
17261634,3,44
18599770,3,89
25539647,2,77
12498527,5,82
563820,0,8
17153446,4,13
22347,0,14
21927701,3,90
25564446,3,9
23503361,3,45
17332182,2,100
17859754,2,74
16004807,3,70
18781871,3,6
3776663,0,13
89195,2,66
20428638,3,0
10457746,3,40
16100916,3,17
30323240,1,2
88495,5,45
21887834,0,82
26256898,1,9
20581108,1,98
18489239,3,30
10711584,2,53
784726,5,9
815234,3,73
43256984,1,40
49286,3,19
365006,4,12
30125214,2,45
13158635,0,13
43330,3,61
34736638,4,98
29003460,1,35
13612018,5,66
35562918,1,8
284873,4,55
25005731,4,3
302998,5,7
1382251,1,5
8598379,0,14
12983030,2,7
720801,0,0
23384313,5,11
1098336,1,26
17339738,1,9
9424053,0,2
31393676,2,20
3922904,1,11
5971096,2,94
12444229,2,47
8710740,2,19
1205982,5,12
19770450,4,38
15745753,5,81
33384139,0,14
40180935,3,17
782580,0,11
34202199,5,16
4028148,2,57
6783128,3,20
13812,5,73
163835,0,12
10108463,4,11
7140582,4,10
22523648,0,19
17288171,0,39
15814479,2,30
4332082,1,12
89821,0,44
17085959,0,15
16180308,1,58
65057,3,58
29355557,5,1
11534332,0,92
2459785,5,64
13033520,5,6
29022,1,26
7090447,5,14
9106120,2,33
71969,5,80
22456930,4,69
30125214,3,9
15997064,5,4
16043626,0,83
40062683,1,77
18343754,2,3
23587053,3,5
7841680,1,17
35892811,4,81
18458653,2,68
35724645,5,19
16033906,3,93
11147422,0,19
13120860,4,13
16043626,3,33
21948425,1,9
5573908,3,5
17337987,0,27
21450782,5,62
1268479,2,23
25410674,0,16
41726841,2,86
28587609,0,5
9444,2,100
34502887,2,37
91001,3,79
18003095,1,60
11265184,0,18
26192646,2,6
7994650,2,92
8893179,5,8
18619029,4,40
18673607,3,53
10798428,4,60
25489261,4,19
2924317,3,46
4960,4,12
18480081,0,21
1400164,0,20
21480819,3,4
44353,0,10
13083189,1,8
24886016,0,12
337058,1,35
6439475,5,15
13517087,1,5
23453083,1,13
33080,5,38
17133266,1,0
34419450,4,73
2250839,0,18
32890474,1,65
99664,2,66
23167049,4,17
9414170,2,5
96833,5,11
20961131,0,68
22839429,1,13
25397993,4,93
12083233,3,39
584637,4,4
13644052,3,55
18685266,2,8
22328530,3,73
22891466,0,99
21469952,2,1
23262615,1,13
40923,1,51
1898631,0,8
28912565,0,20
23202487,1,8
25779851,3,59
701773,4,29
10808965,4,99
518492,2,66
38600870,1,16
426943,0,19
21556052,1,11
6540352,4,65
13005731,2,87
21484,0,4
38359036,3,18
10339281,3,17
11339920,3,60
15985214,1,51
15995198,2,93
6334523,0,57
13506596,4,1
18747159,3,8
11116507,5,59
16072091,1,42
15927484,3,84
7433149,3,61
40963299,1,40
23266647,1,57
34317317,0,71
28445324,0,40
468657,1,21
18693943,1,45
22672193,2,16
16066588,1,79
40605956,5,53
87280,5,17
16255,0,94
17378220,0,51
6594687,2,79
287494,2,38
502777,0,14
467164,4,82
22967575,3,13
18186565,1,0
27309,1,4
25606979,5,29
99955,2,70
179182,4,80
6952589,5,8
29711766,2,93
21970438,0,11
8747308,2,7
9532084,1,12
629068,1,15
2607485,5,6
32660979,4,33
6481280,3,20
757364,0,90
29090898,0,0
82882,5,17
26099342,2,11
29243164,3,16
13414716,4,28
22999740,3,2
38167114,1,13
825377,5,98
8428140,2,15
12159923,0,98
25810398,2,17
9724029,0,17
40658159,4,9
6933135,2,3
23718736,5,25
43993,1,6
31387315,4,97
28531199,2,11
18761370,5,15
19164881,3,7
457060,1,65
7826101,4,56
13129136,1,75
40240009,4,65
92581,1,63
21802706,0,52
19369395,5,98
21915383,5,12
18072615,3,3
37545571,0,7
240188,4,3
18143974,4,3
30848545,5,32
166671,2,31
17901131,3,44
18853210,3,1
17881132,0,50
18693943,5,83
2795053,5,4
19547736,5,94
96472,2,7
6509143,2,39
9653057,5,11
797192,0,25
1697353,3,18
13062508,5,53
13517372,2,30
5168329,5,10
37492308,1,87
38551054,1,27
15751752,1,94
35086540,3,17
15743485,4,80
20525734,1,66
13722701,5,4
25883365,3,38
1191,0,14
5306,2,1
211099,0,62
35295478,0,8
30078108,3,5
23252517,5,69
1034516,5,2
42045749,2,2
18597016,5,96
817790,1,88
19801,5,1
22609383,0,5
8074967,3,99
23664520,5,3
18599770,0,19
15824178,0,61
383480,2,18
296302,1,4
389627,1,94
20906739,1,42
13395539,2,49
803171,2,81
16086479,3,14
395477,1,93
22308780,1,25
15843219,4,13
16101026,3,45
25398528,4,32
23349619,5,7
1979853,1,19
18715583,1,14
12945191,0,2
39300155,1,39
19317460,3,79
7864437,0,94
11566223,2,66
2887157,1,4
18885571,4,84
13633002,5,19
720102,2,95
833550,3,17
161402,4,62
23308087,0,90
237646,1,89
22504499,0,6
5367,5,15
24623714,1,10
2016000,1,37
1587974,4,19
6505011,1,0
442819,5,56
123636,1,16
92200,1,20
23592175,4,97
25817616,5,82
15818029,2,62
25760792,3,3
6917952,4,6
14905,2,31
22918,4,8
16064456,0,49
17405850,1,12
23561787,2,83
40409727,4,38
23947523,4,41
26236852,3,30
20262957,2,93
36367378,3,0
38746485,5,90
17303558,2,19
18004404,0,48
15812770,0,17
14649174,1,79
72159,3,5
17241482,3,19
16032127,3,1
129559,2,7
277397,2,33
89723,3,20
2003625,3,76
15808829,4,39
243854,3,8
1747896,5,21
33830437,0,13
7706102,1,27
511240,4,73
8934126,4,69
864313,2,56
17211803,4,1
12392657,2,11
17657039,2,84
25687508,4,59
209896,3,38
427354,4,33
17181677,0,11
38580144,0,9
27276316,1,84
37785963,2,19
37840670,0,10
1657837,5,7
26114597,5,88
38896909,4,8
15102,2,0
26004546,0,8
97968,2,13
22888878,2,99
17209607,3,6
17214420,5,13
32926258,1,78
930428,2,2
21896076,0,19
9477028,3,30
24867841,1,70
402169,3,6
99955,2,35
26597918,5,12
9627782,5,92
197132,2,0
23590726,0,72
32320661,3,10
21480858,3,42
30106,5,20
20618857,2,21
13414764,3,13
1017537,3,5
1517935,2,19
9827810,1,21
29226001,1,20
13347486,4,0
20700340,0,92
613313,2,12
18876025,1,12
1477625,4,84
333301,0,19
1073750,5,0
7391172,0,3
32935069,2,91
35664715,5,4
10001576,2,84
21556057,1,68
21853642,3,51
35721089,0,12
17831616,4,5
12577643,3,4
6319371,2,20
562752,0,3
1058726,3,13
15699815,0,64
6698001,4,30
30242566,0,20
883436,1,3
352262,4,29
27133251,4,0
500383,5,49
176277,3,60
17564246,1,4
23268497,4,92
180584,4,40
43077027,1,20
16072091,4,14
16150740,5,17
6251543,2,7
55515,0,18
2848658,3,19
100366,2,33
22429350,5,79
354620,0,55
8419428,0,2
29850681,2,46
25056040,1,24
13498668,2,1
12022847,2,3
138684,5,90
4541172,5,27
5404,2,12
18719485,0,78
10111087,2,53
13512713,2,33
10733317,3,91
7767952,4,15
6387535,2,89
102066,1,16
6406158,3,4
12950018,1,90
37534149,0,78
15843286,4,5
6276214,1,9
32337167,4,33
15803560,0,88
11127,1,20
57727,4,10
239592,4,71
21430793,4,5
6251198,2,1
4328865,0,56
27484033,5,87
750407,5,10
436629,2,70
932587,2,10
17309,1,88
17370750,1,80
19045228,0,20
81122,3,99
26266124,3,60
15096,3,58
7507902,0,10
39332185,2,17
22371142,4,7
17898625,5,47
16180723,2,59
6255949,4,17
3430742,0,73
109395,0,11
17284565,4,96
12988047,4,23
6444520,0,33
77887,4,25
2964277,5,21
27405531,1,9
27208482,5,92
17290850,1,60
25714229,3,5
27188165,3,12
31133156,4,19
6278019,2,9
36464096,5,18
15706108,3,57
25193398,3,72
12922364,0,68
15839460,3,20
16442,1,14
12070452,0,0
18112803,5,73
12439950,1,97
25446149,2,100
18308266,4,14
9462775,3,40
18804543,4,15
13643222,5,30
8734467,5,3
10428708,3,69
1342650,3,67
17403239,2,8
161037,0,19
19448458,4,25
40611197,5,24
165089,0,17
539143,3,1
11168429,0,4
18215609,5,80
22047125,1,45
5522148,2,4
17618286,3,15
13169612,2,5
3124932,5,5
36192173,0,0
30687235,2,1
42359,4,62
5168329,5,77
6739080,1,10
25816695,0,32
31487,5,39
13664747,0,51
13399051,1,7
21922122,5,86
30649401,4,32
9595412,3,41
8665876,5,28
25733983,0,13
1297810,1,26
9378084,5,8
28114515,5,12
702559,4,21
476575,5,6
442554,4,69
9944235,3,66
236557,4,1
5872,5,0
23492824,4,42
18007522,4,10
13646237,0,10
13022704,1,50
205997,2,94
17262103,5,0
8789318,3,18
34229458,2,100
13101795,5,98
15714476,0,16
25901575,5,61
31351689,5,3
13088324,0,89
3147367,3,38
6043508,4,0
2939624,5,11
7090785,1,63
1078189,3,74
11341277,4,0
338121,2,74
27212267,3,32
17912980,5,1
186337,0,41
23947523,0,9
22006321,3,14
11341322,4,7
14435190,2,90
7095831,5,78
31979,5,98
11437971,4,96
12844699,2,39
26200563,3,98
5980771,1,99
17317648,4,3
7202825,1,10
3931196,3,87
35140574,0,14
22013040,4,48
23638850,1,37
7903511,5,81
23109699,2,99
18144031,0,22
17798569,2,71
9498875,3,17
10807928,3,17
33967732,1,1
18800655,4,100
23306936,1,62
41948511,5,16
17910372,3,6
12764606,3,4
18342971,5,2
1593518,0,51
8449698,3,42
11077,1,1
7229730,2,74
222093,3,64
79936,3,10
7561643,3,87
107291,3,13
20700010,0,3
284873,1,72
4558426,3,12
268306,4,22
16036423,3,52
33555,0,15
17605440,3,57
32469736,5,12
193659,0,6
18111068,5,52
788428,4,20
17984619,5,42
63627,3,0
12702701,0,1
40611069,5,1
18878076,2,31
10912,0,8
2422709,2,52
18753339,1,24
11041,3,84
139417,5,75
24403,1,3
14061520,2,63
12439950,0,82
30312700,5,17
15768409,0,40
7463932,2,10
41948511,3,1
176839,0,100
20340221,2,14
9226657,2,60
15742678,2,3
908053,5,8
8462668,0,60
772852,1,89
25325662,5,1
25630718,1,41
12841067,2,17
16162405,1,73
23281697,3,17
11029566,1,32
54510,4,59
24999991,0,4
13272713,4,81
7144,1,63
3560788,1,10
13503021,2,14
13376363,1,65
5778773,5,9
36604162,3,9
191548,2,68
22668635,5,59
15784263,0,10
640565,3,32
35478693,3,55
12279098,4,4
159334,2,9
25413371,5,11
23524779,3,73
6589111,1,19
6054132,0,0
18335567,5,6
568901,1,16
12182847,5,76
1079991,2,42
29282402,3,74
18667769,1,32
40612549,3,42
23492735,5,1
36051946,1,8
104949,4,9
13265990,1,38
697210,5,6
8120067,1,18
7656231,2,68
8727466,2,97
239823,1,68
12742726,0,7
4590265,4,12
31186,3,16
13624584,3,67
37347,4,1
21948060,0,86
18404427,1,6
19569028,5,28
105760,0,11
3490345,0,60
29095401,4,2
210105,1,0
429940,4,42
25322449,0,5
18404135,5,12
24804444,2,3
12550179,2,78
1503988,1,83
573300,5,16
18458653,4,53
9488435,1,4
28233502,5,32
18243241,3,92
17934404,0,20
143148,4,76
11492228,5,16
6267237,4,14
22253764,5,7
21851882,5,20
13284773,4,52
95105,1,50
733462,0,95
37800620,3,16
47401,5,65
29909088,4,15
111050,2,9
23517137,4,16
154424,0,1
23014868,4,75
23267279,0,83
22888878,1,20
12796866,2,66
12953537,0,18
13580951,3,66
123555,3,58
1169991,3,44
17669243,5,13
23647121,4,36
499181,1,7
9595650,4,6
58094,5,3
7023081,1,61
227350,3,10
13447566,4,56
733453,4,49
6087731,1,58
302236,2,12
2041412,3,39
22457223,0,82
16034218,1,54
19045228,3,83
27161188,4,3
10153731,4,61
10567,4,7
21298206,3,39
8596181,1,67
12969636,4,13
41453512,4,6
207313,2,4
16000331,4,71
13452847,5,33
17027870,5,51
20757521,3,16
10637174,2,1
12295280,4,81
34534532,3,11
246245,2,43
10928527,3,63
15701217,4,2
342999,3,20
9182478,1,20
40721934,1,16
23429684,2,83
8564644,5,49
512429,4,22
12438025,4,17
12950018,5,88
15810884,5,91
26216087,1,27
105760,5,15
7726420,3,2
23398632,3,91
35125836,5,14
2827647,1,57
31299921,1,76
25489134,2,39
16187943,5,6
23429684,5,73
2449325,2,61
399200,3,10
27161188,2,66
37527980,2,3
1297177,0,0
29917666,2,5
5925969,3,4
10896701,4,15
33158544,0,82
32430,3,83
5941233,3,31
13099738,0,10
18459833,2,18
7845926,0,3
2660720,4,77
59950,0,14
7206043,3,44
15748529,3,0
333356,5,61
16152057,0,99
36756405,2,46
21936562,2,9
1012062,3,51
17133945,0,4
11498145,2,44
17910112,1,2
12666460,0,44
41021293,4,18
414794,3,50
1022376,4,13
17262121,4,91
6811150,3,16
15861491,3,21
767307,5,10
9417995,2,16
8521055,5,72
19082071,1,5
18218664,5,39
16304482,3,97
17350387,5,56
18589660,5,14
3189884,3,15
14739270,4,45
17261191,3,54
12925631,1,16
22310860,3,92
23121147,0,55
486004,2,84
6287109,0,12
13092691,3,83
18244970,5,84
17338329,1,3
27395333,0,86
23162673,3,1
126049,5,6
20959720,4,97
1051620,1,31
7285498,2,6
17696195,3,92
16146998,2,50
18597016,2,62
26168976,1,6
3157940,5,1
462685,2,9
28686881,0,58
18333656,5,18
8430916,4,6
13422043,2,7
10444,5,13
23578,5,12
17413424,5,19
13414839,2,53
18144031,0,14
18682615,5,99
35142025,4,20
23848271,1,6
22707078,4,16
32075853,2,0
22668771,5,54
28331715,3,85
13228436,4,42
12384157,4,36
9568416,1,56
473421,0,95
23204200,1,100
2420620,0,14
22396311,0,11
17607319,4,40
23281749,4,28
15822336,4,17
12813630,0,96
17268805,0,1
150104,5,4
73965,3,8
6322725,5,10
20299683,0,68
249,3,42
2393575,1,41
20542660,5,19
10153731,2,9
16087848,2,34
16075611,1,34
49603,4,11
490867,3,3
12844699,3,76
354259,3,81
24069438,4,9
490476,1,16
768496,1,93
8050784,3,14
8745,4,11
12450811,0,8
23717004,5,7
169439,4,3
23316660,4,97
22888878,5,87
15980001,2,44
13517087,4,36
6643971,4,44
21854602,5,17
166101,5,53
10431447,0,18
23597621,0,5
69242,2,55
8680278,2,11
12393223,0,99
366889,2,48
31450756,1,57
14889776,3,33
36893907,3,23
16160701,5,25
41684,1,61
42071652,2,62
25108347,4,2
6582637,3,37
1300866,3,8
7328248,5,15
32801711,3,3
15728386,3,53
7031835,4,13
15802906,3,0
18402202,0,11
13622702,3,62
49458,1,9
30625170,3,97
24382227,0,8
6238944,1,17
22488052,2,40
185829,1,70
7719248,1,3
18304322,3,19
11521295,4,12
36627806,5,27
6380220,4,53
519125,0,55
7174468,4,15
31283058,2,58
24362494,2,9
195211,4,10
17288658,1,55
25853049,2,1
215758,2,24
16117006,3,75
4443485,3,16
9578336,2,22
224388,5,69
18475593,5,11
18667785,2,3
12045922,1,47
13638131,0,41
15725397,3,6
995876,0,8
23546848,0,8
7143322,2,93
17212972,4,76
39725622,5,85
41637836,3,15
18295655,3,17
30116307,5,58
12811730,3,1
987577,5,63
8713454,1,23
509686,1,15
17881356,4,60
6578293,1,59
23705512,5,10
7504833,1,40
102066,4,14
14289337,0,9
96677,1,88
24842444,1,22
25658832,4,10
26170580,1,40
80834,1,95
111044,5,100
18741309,1,34
25159262,5,91
16130398,4,79
22504485,5,19
1528538,1,97
13541871,0,7
4641949,0,1
8155672,5,7
13530012,3,15
66317,0,85
24872027,4,15
22365433,5,56
1280503,0,54
18028041,4,83
57951,4,43
38493159,3,5
16096260,0,14
568901,4,2
36104720,0,15
36536759,4,95
17286701,4,8
18472710,2,13
41051574,4,52
732839,4,55
20890479,1,51
296570,3,89
17279572,1,52
17043027,1,94
24666002,3,15
17205118,2,16
226556,1,32
16052411,4,44
300946,0,1
9541839,0,30
20443356,4,27
722737,4,13
38728440,0,6
15856223,1,84
10098912,5,29
8144743,4,46
176178,2,9
47613,4,29
13592074,4,48
220753,4,8
32051912,1,97
36756405,5,18
208657,0,60
431321,0,77
89195,1,4
37684,0,57
337058,5,19
20821265,4,2
72159,5,63
21525988,1,0
40908086,5,93
7155027,5,95
18594646,2,18
11430898,4,76
40929,3,6
281220,5,86
32620367,4,77
6289920,1,79
6316171,4,16
18149630,2,12
13547514,0,85
4204981,0,60
18492661,1,36
6138,0,69
17935878,4,5
941720,1,87
23480269,4,8
327916,5,11
7960890,1,9
3124973,3,34
17157823,2,17
23545800,1,3
486004,5,7
15700427,2,42
35756894,4,95
158770,0,10
7224904,4,54
25302294,2,58
16000948,4,94
28164650,1,61
17666113,5,0
160848,0,58
33295690,2,63
16163245,4,0
21801701,3,12
42282415,2,16
16211502,5,95
10373553,0,20
100365,4,14
97486,0,28
815234,5,45
3607543,3,90
30340276,2,0
25663746,2,30
39404400,0,47
34330946,4,0
16076787,1,15
19487669,3,18
13177,2,88
15743485,5,52
1547049,4,48
1517935,0,42
29603273,3,16
22552579,3,43
10457746,0,1
21469952,1,17
25059121,5,12
1158967,5,7
1195367,4,9
22668848,2,20
15781734,0,19
13530597,3,70
30242566,2,0
10212089,0,5
36622744,4,19
31664451,5,45
582143,1,16
18485973,2,28
15747708,0,62
26170580,5,65
17231071,4,83
15724704,2,8
18743153,3,18
100365,0,15
193591,5,34
1795615,4,84
6760764,4,37
42516162,1,13
10710505,4,85
18159949,0,6
28434,4,67
883230,1,6
1397889,1,4
20801572,3,75
25564446,3,80
868211,5,94
141452,1,15
21424692,1,6
16240783,2,5
13412366,1,1
23245422,0,48
17854625,5,87
395738,4,63
816748,1,8
20645624,1,0
11387209,4,11
35018774,2,20
1414,5,5
18809602,1,7
12022847,4,5
17302571,5,6
15743656,4,11
25056040,1,70
24582567,1,0
12087455,1,81
523795,0,48
8192391,5,39
20823392,4,47
8164754,2,7
350678,2,42
12993856,4,6
25669067,3,16
24872027,0,13
8377150,1,49
89195,5,5
36511792,4,30
13626818,5,45
722939,5,5
9673577,3,44
17697700,0,12
106164,2,9
11978910,5,18
6388255,3,51
11732928,1,39
123632,0,13
3860977,0,9
8475505,1,9
4517257,4,20
6574102,3,17
99561,0,88
39863237,2,15
22500562,5,8
16058162,5,17
1334844,3,17
22718727,4,51
9677554,0,21
508772,0,11
174879,5,84
42655408,5,58
17670591,5,64
640565,4,57
30687928,4,69
3021946,4,12
17348982,2,36
34468592,1,49
14750021,5,73
23430998,3,17
1264695,1,70
27310286,2,30
17185643,0,4
722251,3,13
23654313,1,36
2321296,1,42
97968,2,15
17251583,0,22
23353507,4,5
1926839,1,48
15985214,1,71
35506,3,58
12951,1,33
27173440,2,78
41883395,5,55
1948904,3,18
16703,4,51
26597690,5,97
31538647,4,30
113126,3,7
16255,4,15
42831946,1,20
250792,1,37
21913812,5,15
8826125,0,0
112754,0,88
17452685,2,16
367802,5,3
18520642,3,48
24991214,0,50
24040154,0,97
38529,0,28
37808115,5,37
25654602,4,16
3793889,2,15
